"Code
AGB","Code
CIQUAL",Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,code saison (0 : hors saison ; 1 : de saison ; 2 : mix de consommation FR),code avion (1 : par avion),Livraison,Matériau d'emballage,Préparation,DQR - Note de qualité de la donnée (1 excellente ; 5 très faible),mPt/kg de produit,kg CO2 eq/kg de produit
28003,28003,"viandes, œufs, poissons",viandes crues,"Porc, longe, crue","Pork loin, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.4902663,10.400351
28007,28007,"viandes, œufs, poissons",viandes cuites,"Porc, longe, cuite","Pork loin, cooked",2,0,Glacé,PET,Four,2.65,1.9141833,13.224384
28476,28476,"viandes, œufs, poissons",viandes crues,"Porc, maigre 80/20, cru","Pork, 80/20 trimming, raw",2,0,Glacé,PET,Pas de préparation,3.1,1.4902663,10.400351
28475,28475,"viandes, œufs, poissons",viandes crues,"Porc, maigre 90/10, cru","Pork, 90/10 trimming, raw",2,0,Glacé,PET,Pas de préparation,3.1,1.4902663,10.400351
28477,28477,"viandes, œufs, poissons",viandes crues,"Porc, palette, découennée, dégraisssée, désossée, crue","Pork, shoulder upper half, without rind, fat and bone, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.4902663,10.400351
28479,28479,"viandes, œufs, poissons",viandes crues,"Porc, poitrine cutter, sans mouille, crue","Pork, belly, flank removed, raw",2,0,Glacé,PS,Pas de préparation,2.91,0.88642226,6.3880766
28002,28002,"viandes, œufs, poissons",viandes crues,"Porc, poitrine, crue","Pork, belly, raw",2,0,Glacé,PET,Pas de préparation,3.1,1.4902663,10.400351
28480,28480,"viandes, œufs, poissons",viandes crues,"Porc, rôti filet avec chaînette, cru","Prok, eye of shortloin, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.4902663,10.400351
28300,28300,"viandes, œufs, poissons",viandes crues,"Porc, rôti, cru","Pork, roast, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.4902663,10.400351
28301,28301,"viandes, œufs, poissons",viandes cuites,"Porc, rôti, cuit","Pork, roast, cooked",2,0,Glacé,PET,Four,2.65,1.9141833,13.224384
28102,28102,"viandes, œufs, poissons",viandes crues,"Porc, rouelle de jambon, crue","Pork, round steak, raw",2,0,Glacé,PET,Pas de préparation,2.64,1.4902663,10.400351
28103,28103,"viandes, œufs, poissons",viandes cuites,"Porc, rouelle de jambon, cuite","Pork, round steak, cooked",2,0,Glacé,PET,Four,2.65,1.9141833,13.224384
28401,28401,"viandes, œufs, poissons",viandes cuites,"Porc, travers, braisé","Pork, spare-ribs, braised",2,0,Glacé,PET,Four,2.47,1.9236124000000001,13.348398
28400,28400,"viandes, œufs, poissons",viandes crues,"Porc, travers, cru","Pork, spare-ribs, raw",2,0,Glacé,PET,Pas de préparation,2.45,1.4977305,10.498521
36014,36014,"viandes, œufs, poissons",viandes crues,"Poule, cuisse, crue","Chicken, stewing, leg, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36001,36001,"viandes, œufs, poissons",viandes crues,"Poule, viande ,crue","Hen, meat only, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36000,36000,"viandes, œufs, poissons",viandes crues,"Poule, viande et peau, crue","Hen, meat and skin, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36007,36007,"viandes, œufs, poissons",viandes crues,"Poulet (var. blanc), viande et peau, cru","Chicken, white race, meat and skin, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36020,36020,"viandes, œufs, poissons",viandes crues,"Poulet éviscéré sans abats, cru","Chicken, eviscerated without offal, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36008,36008,"viandes, œufs, poissons",viandes crues,"Poulet fermier, viande et peau, cru","Chicken, free-range, meat and skin, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36023,36023,"viandes, œufs, poissons",viandes crues,"Poulet, aile, viande et peau, cru","Chicken, wing, meat and skin, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36033,36033,"viandes, œufs, poissons",viandes cuites,"Poulet, aile, viande et peau, rôti/cuit au four","Chicken, wing, meat and skin, roasted/baked",2,0,Glacé,PS,Four,2.67,1.2099738999999998,9.3257173
36027,36027,"viandes, œufs, poissons",autres produits à base de viande,"Poulet, croquette panée ou nuggets","Chicken, nugget, breaded croquette",2,0,Glacé,PS,Four ,2.79,0.8611308000000001,6.0372696
36031,36031,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande et peau, bouilli/cuit à l'eau","Chicken, leg, meat and skin, boiled/cooked in water",2,0,Glacé,PS,Four,2.67,1.2099738999999998,9.3257173
36002,36002,"viandes, œufs, poissons",viandes crues,"Poulet, cuisse, viande et peau, cru","Chicken, leg, meat and skin, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36004,36004,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande et peau, rôtie/cuite au four","Chicken, leg, meat and skin, roasted/baked",2,0,Glacé,PS,Four,2.67,1.2099738999999998,9.3257173
36030,36030,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande, bouilli/cuit à l'eau","Chicken leg, meat, boiled/cooked in water",2,0,Glacé,PS,Four,2.67,1.2099738999999998,9.3257173
36024,36024,"viandes, œufs, poissons",viandes crues,"Poulet, cuisse, viande, cru","Chicken, leg, meat, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36006,36006,"viandes, œufs, poissons",viandes cuites,"Poulet, cuisse, viande, rôti/cuit au four","Chicken leg, meat, roasted/baked",2,0,Glacé,PS,Four,2.67,1.2099738999999998,9.3257173
36036,36036,"viandes, œufs, poissons",autres produits à base de viande,"Poulet, escalope panée","Turkey, breaded escalope",2,0,Glacé,PS,Four ,2.53,1.2079137,9.0619398
36017,36017,"viandes, œufs, poissons",viandes crues,"Poulet, filet, sans peau, cru","Chicken, breast, without skin, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.87893453,6.8214126
36018,36018,"viandes, œufs, poissons",viandes cuites,"Poulet, filet, sans peau, cuit","Chicken, breast, without skin, cooked",2,0,Glacé,PS,Four,2.67,1.1951891,9.1167316
36019,36019,"viandes, œufs, poissons",viandes crues,"Poulet, haut de cuisse, viande, cru","Chicken high leg, meat, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36035,36035,"viandes, œufs, poissons",autres produits à base de viande,"Poulet, manchons marinés, rôtis/cuits au four","Chicken, marinated wing, roasted/baked",2,0,Glacé,PS,Four ,2.67,0.93083965,7.1361435
36022,36022,"viandes, œufs, poissons",viandes crues,"Poulet, pilon, cru","Chicken, drumstick, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.8901023699999999,6.9792723
36029,36029,"viandes, œufs, poissons",viandes crues,"Poulet, poitrine, viande et peau, cru","Chicken, breast, meat and skin, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.87893453,6.8214126
36032,36032,"viandes, œufs, poissons",viandes cuites,"Poulet, poitrine, viande et peau, rôti/cuit au four","Chicken, breast, meat and skin, roasted/baked",2,0,Glacé,PS,Four,2.67,1.1951891,9.1167316
36016,36016,"viandes, œufs, poissons",viandes crues,"Poulet, viande et peau, cru","Chicken, meat and skin, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.7094516999999999,5.5191215
36005,36005,"viandes, œufs, poissons",viandes cuites,"Poulet, viande et peau, rôti/cuit au four","Chicken, meat and skin, roasted/baked",2,0,Glacé,PS,Four,2.67,0.97081587,7.3926677
36003,36003,"viandes, œufs, poissons",viandes crues,"Poulet, viande, crue","Chicken, meat, raw",2,0,Glacé,PS,Pas de préparation,2.66,0.7094516999999999,5.5191215
20591_1,20591,"viandes, œufs, poissons",substituts de viande,Protéine de soja texturée,"Soy protein, textured, rehydrated, from soy flour",2,0,Ambiant (long),LDPE,Cuisson à l'eau,2.2,0.06708698900000001,0.5662122
20591_2,20591,"viandes, œufs, poissons",substituts de viande,"Protéine de soja texturée, réhydratée","Soy protein, textured, dehydrated, from soy flour",2,0,Ambiant (long),LDPE,Pas de préparation,2.2,0.15186620999999997,1.249397
8933,8933,"viandes, œufs, poissons",charcuteries,"Quenelle de poisson, crue","Fish quenelle, raw",2,0,Glacé,LDPE,Pas de préparation,3.14,0.83214028,5.6250254
8932,8932,"viandes, œufs, poissons",charcuteries,"Quenelle de poisson, en sauce","Fish quenelle, in sauce",2,0,Glacé,LDPE,Four ,3.14,0.86373444,5.7110944
8903,8903,"viandes, œufs, poissons",charcuteries,"Quenelle de veau, en sauce","Veal quenelle, in sauce",2,0,Glacé,LDPE,Four ,2.59,0.66787312,6.0725375
8910,8910,"viandes, œufs, poissons",charcuteries,"Quenelle de volaille, crue","Poultry quenelle, raw",2,0,Glacé,LDPE,Pas de préparation,2.65,0.7582637600000001,6.0978326
8912,8912,"viandes, œufs, poissons",charcuteries,"Quenelle de volaille, en sauce","Poultry quenelle, in sauce",2,0,Glacé,LDPE,Four ,2.66,0.7898579099999999,6.1839016
8937,8937,"viandes, œufs, poissons",charcuteries,"Quenelle nature, crue","Quenelle, plain, raw",2,0,Glacé,LDPE,Pas de préparation,2.55,0.32792623,2.6242097
26052,26052,"viandes, œufs, poissons",poissons crus,"Raie, crue","Ray, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
26073,26073,"viandes, œufs, poissons",poissons cuits,"Raie, cuite au court-bouillon","Ray, cooked in an aromatic stock",2,0,Glacé,PP,Four,3.52,2.3421423,13.222155
26031,26031,"viandes, œufs, poissons",poissons cuits,"Raie, rôtie/cuite au four","Ray, roasted/baked",2,0,Glacé,PP,Four,3.52,2.3421423,13.222155
26063,26063,"viandes, œufs, poissons",poissons crus,"Rascasse, crue","Spiny scorpionfish, raw",2,0,Glacé,PS,Pas de préparation,3.68,1.8946113,10.849047
26148,26148,"viandes, œufs, poissons",poissons cuits,"Rascasse, cuite à la vapeur","Spiny scorpionfish, steamed",2,0,Glacé,PP,Four,3.56,2.3421423,13.222155
26162,26162,"viandes, œufs, poissons",poissons crus,"Requin, cru","Shark, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
8026,8026,"viandes, œufs, poissons",charcuteries,Rillettes de canard,"Rillettes, duck",2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8083,8083,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de maquereau,"Rillettes, mackerel",2,0,Ambiant (long),Acier,Pas de préparation,3.17,1.2165781,6.8809581
8080,8080,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de poisson,"Rillette, fish",2,0,Ambiant (long),Acier,Pas de préparation,3.57,0.44129016,2.8502895
8040,8040,"viandes, œufs, poissons",charcuteries,Rillettes de poulet,"Rillettes, poultry",2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8081,8081,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de saumon,"Rillettes, salmon",2,0,Ambiant (long),Acier,Pas de préparation,3.17,1.2165781,6.8809581
8082,8082,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Rillettes de thon,"Rillettes, tuna",2,0,Ambiant (long),Acier,Pas de préparation,3.1,0.44129016,2.8502895
8010,8010,"viandes, œufs, poissons",charcuteries,Rillettes de Tours,Rillettes from Tours,2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8030,8030,"viandes, œufs, poissons",charcuteries,Rillettes d'oie,"Rillettes, goose",2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8015,8015,"viandes, œufs, poissons",charcuteries,Rillettes du Mans,Rillettes from Mans,2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8025,8025,"viandes, œufs, poissons",charcuteries,Rillettes pur oie,"Rillettes, pure goose",2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8001,8001,"viandes, œufs, poissons",charcuteries,Rillettes pur porc,"Rillettes, pure pork",2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
8000,8000,"viandes, œufs, poissons",charcuteries,Rillettes traditionnelles de porc,"Rillettes, pork",2,0,Ambiant (long),Acier,Pas de préparation,2.78,0.77703037,5.3127026
40302,40302,"viandes, œufs, poissons",viandes crues,"Ris, agneau, cru","Sweetbread, lamb, raw",2,0,Glacé,PS,Pas de préparation,2.63,3.075278,27.052251
40303,40303,"viandes, œufs, poissons",viandes cuites,"Ris, agneau, cuit","Sweetbread, lamb, cooked",2,0,Glacé,PS,Four,2.65,4.2469017,37.1668
40305,40305,"viandes, œufs, poissons",viandes cuites,"Ris, veau, braisé ou sauté/poêlé","Sweetbread, calf, sautéed/pan-fried",2,0,Glacé,PS,Poêle,2.65,2.9508561,30.740421
40304,40304,"viandes, œufs, poissons",viandes crues,"Ris, veau, cru","Sweetbread, calf, raw",2,0,Glacé,PS,Pas de préparation,2.63,2.1425822,22.350926
40406,40406,"viandes, œufs, poissons",viandes cuites,"Rognon, agneau, braisé","Kidney, lamb, braised",2,0,Glacé,PS,Four,2.65,3.4002350000000003,29.662522
40407,40407,"viandes, œufs, poissons",viandes crues,"Rognon, agneau, cru","Kidney, lamb, raw",2,0,Glacé,PS,Pas de préparation,2.63,2.4575921999999997,21.577504
40402,40402,"viandes, œufs, poissons",viandes crues,"Rognon, boeuf, cru","Kidney, beef, raw",2,0,Glacé,PS,Pas de préparation,2.21,2.134587,22.073656
40403,40403,"viandes, œufs, poissons",viandes cuites,"Rognon, boeuf, cuit","Kidney, beef, cooked",2,0,Glacé,PS,Four,2.24,2.9574892,30.342601
40404,40404,"viandes, œufs, poissons",viandes crues,"Rognon, porc, cru","Kidney, pork, raw",2,0,Glacé,PS,Pas de préparation,2.47,0.27572801,2.097297
40405,40405,"viandes, œufs, poissons",viandes cuites,"Rognon, porc, cuit","Kidney, pork, cooked",2,0,Glacé,PS,Four,2.49,0.40953668,2.9608503
40408,40408,"viandes, œufs, poissons",viandes cuites,"Rognon, veau, braisé ou sauté/poêlé","Kidney, veal, sautéed/pan-fried",2,0,Glacé,PS,Poêle,2.65,2.3598846,24.525119
40409,40409,"viandes, œufs, poissons",viandes crues,"Rognon, veau, cru","Kidney, calf, raw",2,0,Glacé,PS,Pas de préparation,2.63,1.7114355,17.816444
28917,28917,"viandes, œufs, poissons",charcuteries,Rond de jambon cuit,"Round of ham, cooked",2,0,Glacé,PET,Pas de préparation,2.45,1.2422908,8.9555753
30304,30304,"viandes, œufs, poissons",charcuteries,Rosette ou Fuseau,Rosette dry sausage,2,0,Glacé,PP/PE,Pas de préparation,2.53,0.86226928,6.0797465
28976,28976,"viandes, œufs, poissons",charcuteries,"Rôti de volaille en salaison, cuit","Salt curing roast poultry, cooked",2,0,Glacé,PS,Four ,3.11,1.1951891,9.1167316
26085,26085,"viandes, œufs, poissons",poissons crus,"Rouget-barbet de roche, cru","Surmullet or red mullet, raw",2,0,Glacé,PS,Pas de préparation,3.68,1.2435498999999999,6.733542
26110,26110,"viandes, œufs, poissons",poissons crus,"Rouget-barbet de roche, vapeur","Surmullet or red mullet, steamed",2,0,Glacé,PS,Four,3.56,1.5500407,8.3081144
26244,26244,"viandes, œufs, poissons",poissons crus,"Rouget-barbet, filet avec peau, surgelé, cru (Thaïlande, Sénégal…)","Surmullet or red mullet, fillet with skin, frozen, raw (from Thailand or Senegal)",2,0,Congelé,LDPE,Pas de préparation,3.62,1.3578573,7.5524314
8373,8373,"viandes, œufs, poissons",charcuteries,Roulade de porc pistachée,Rolled escalope of pork with pistachios,2,0,Glacé,PET,Four ,2.65,1.5374146,10.595107
26074,26074,"viandes, œufs, poissons",poissons crus,"Roussette ou petite roussette ou saumonette, crue","Nursehound or lesser spotted dogfish, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
26033,26033,"viandes, œufs, poissons",poissons cuits,"Roussette ou petite roussette ou saumonette, cuite","Nursehound or lesser spotted dogfish, cooked",2,0,Glacé,PP,Four,3.52,2.3421423,13.222155
26153,26153,"viandes, œufs, poissons",poissons crus,"Sabre, cru","Largehead hairtail, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
26104,26104,"viandes, œufs, poissons",poissons crus,"Saint-Pierre, cru","John dory, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.8946113,10.849047
30350,30350,"viandes, œufs, poissons",charcuteries,Salami,Salami,2,0,Glacé,PP/PE,Pas de préparation,2.51,0.86226928,6.0797465
30352,30352,"viandes, œufs, poissons",charcuteries,Salami porc et boeuf,"Salami, pork and beef",2,0,Glacé,PP/PE,Pas de préparation,2.51,0.8711974699999999,6.142405
30351,30351,"viandes, œufs, poissons",charcuteries,Salami pur porc,"Salami, pure pork",2,0,Glacé,PP/PE,Pas de préparation,2.51,0.86226928,6.0797465
30366,30366,"viandes, œufs, poissons",charcuteries,Salami type danois,"Salami, Danish-style",2,0,Glacé,PP/PE,Pas de préparation,2.51,0.86226928,6.0797465
40600,40600,"viandes, œufs, poissons",viandes crues,"Sang, boeuf, cru","Blood, beef, raw",2,0,Glacé,PP,Pas de préparation,2.21,2.6685709999999996,27.558574
26040,26040,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, à l'huile d'olive, appertisée, égouttée","European pilchard or sardine, in olive oil, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,2.89,0.87664362,6.0916014
26034,26034,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, à l'huile, appertisée, égouttée","European pilchard or sardine, in oil, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,2.89,0.87595814,6.0894116
26065,26065,"viandes, œufs, poissons",poissons crus,"Sardine, crue","European pilchard or sardine, raw",2,0,Glacé,PS,Pas de préparation,3.57,0.24578546,1.935231
26231,26231,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, filets sans arêtes à l'huile d'olive, appertisés, égouttés","European pilchard or sardine, fillets without fishbone, in olive oil, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,2.89,0.87595814,6.0894116
26136,26136,"viandes, œufs, poissons",poissons cuits,"Sardine, grillée","European pilchard or sardine, grilled",2,0,Glacé,PP,Four,3.46,0.32883027000000004,2.3378691
26035,26035,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Sardine, sauce tomate, appertisée, égouttée","European pilchard or sardine, in tomato sauce, canned, drained",2,0,Ambiant (long),Aluminium,Pas de préparation,2.89,0.87595814,6.0894116
30125,30125,"viandes, œufs, poissons",charcuteries,Saucisse alsacienne fumée ou Gendarme,Smoked Alsatian sausage or Landjäger,2,0,Glacé,PS,Four ,2.34,1.1607275000000001,8.0536258
30746,30746,"viandes, œufs, poissons",charcuteries,Saucisse cocktail,Cocktail sausage,2,0,Glacé,PS,Four ,2.32,1.4021506,12.916274
30766,30766,"viandes, œufs, poissons",charcuteries,Saucisse de bière,Beer sausage,2,0,Glacé,PET,Four ,2.49,0.75521422,5.2293229
30176,30176,"viandes, œufs, poissons",charcuteries,Saucisse de foie,Liver sausage,2,0,Glacé,PS,Four ,2.28,1.1382028000000002,10.789208
30134,30134,"viandes, œufs, poissons",charcuteries,Saucisse de Francfort,Frankfurter sausage,2,0,Glacé,PET,Four ,2.49,0.75521422,5.2293229
30764,30764,"viandes, œufs, poissons",charcuteries,Saucisse de jambon pur porc,Ham sausage,2,0,Glacé,PET,Four ,2.49,0.75521422,5.2293229
